#
#  Mapping of v3 names to v4 names
#
#  This file is used by the upgrade tool.
#
3Com-Connect_Id                         	Vendor-Specific.3com.Connect_Id
Acc-Dialout-Auth-Password               	Vendor-Specific.ACC.Dialout-Auth-Password
Acc-Dialout-Auth-Username               	Vendor-Specific.ACC.Dialout-Auth-Username
Acc-Dns-Server-Pri                      	Vendor-Specific.ACC.Dns-Server-Pri
Acc-Dns-Server-Sec                      	Vendor-Specific.ACC.Dns-Server-Sec
Acc-Igmp-Admin-State                    	Vendor-Specific.ACC.Igmp-Admin-State
Acc-Igmp-Version                        	Vendor-Specific.ACC.Igmp-Version
Acc-Input-Errors                        	Vendor-Specific.ACC.Input-Errors
Acc-Ip-Compression                      	Vendor-Specific.ACC.Ip-Compression
Acc-Ip-Gateway-Pri                      	Vendor-Specific.ACC.Ip-Gateway-Pri
Acc-Ip-Gateway-Sec                      	Vendor-Specific.ACC.Ip-Gateway-Sec
Acc-Ip-Pool-Name                        	Vendor-Specific.ACC.Ip-Pool-Name
Acc-Ipx-Compression                     	Vendor-Specific.ACC.Ipx-Compression
Acc-Location-Id                         	Vendor-Specific.ACC.Location-Id
Acc-ML-Call-Threshold                   	Vendor-Specific.ACC.ML-Call-Threshold
Acc-ML-Clear-Threshold                  	Vendor-Specific.ACC.ML-Clear-Threshold
Acc-ML-Damping-Factor                   	Vendor-Specific.ACC.ML-Damping-Factor
Acc-ML-MLX-Admin-State                  	Vendor-Specific.ACC.ML-MLX-Admin-State
Acc-MN-HA-Secret                        	Vendor-Specific.ACC.MN-HA-Secret
Acc-Modem-Error-Protocol                	Vendor-Specific.ACC.Modem-Error-Protocol
Acc-Modem-Modulation-Type               	Vendor-Specific.ACC.Modem-Modulation-Type
Acc-Nbns-Server-Pri                     	Vendor-Specific.ACC.Nbns-Server-Pri
Acc-Nbns-Server-Sec                     	Vendor-Specific.ACC.Nbns-Server-Sec
Acc-Output-Errors                       	Vendor-Specific.ACC.Output-Errors
Acc-Reason-Code                         	Vendor-Specific.ACC.Reason-Code
Acc-Request-Type                        	Vendor-Specific.ACC.Request-Type
Acc-Route-Policy                        	Vendor-Specific.ACC.Route-Policy
Acc-Service-Profile                     	Vendor-Specific.ACC.Service-Profile
Acc-Tunnel-Port                         	Vendor-Specific.ACC.Tunnel-Port
Acc-Tunnel-Secret                       	Vendor-Specific.ACC.Tunnel-Secret
Acc-Vpsm-Reject-Cause                   	Vendor-Specific.ACC.Vpsm-Reject-Cause
Acct-Alt-Session-ID                     	Vendor-Specific.Ericsson-AB.Acct-Alt-Session-ID
Acct-Dyn-Ac-Ent                         	Vendor-Specific.Ericsson-AB.Acct-Dyn-Ac-Ent
Acct-Input-IPv4-Gigawords               	Vendor-Specific.Ericsson-AB.Acct-Input-IPv4-Gigawords
Acct-Input-IPv4-Octets                  	Vendor-Specific.Ericsson-AB.Acct-Input-IPv4-Octets
Acct-Input-IPv4-Packets                 	Vendor-Specific.Ericsson-AB.Acct-Input-IPv4-Packets
Acct-Input-IPv6-Gigawords               	Vendor-Specific.Ericsson-AB.Acct-Input-IPv6-Gigawords
Acct-Input-IPv6-Octets                  	Vendor-Specific.Ericsson-AB.Acct-Input-IPv6-Octets
Acct-Input-IPv6-Packets                 	Vendor-Specific.Ericsson-AB.Acct-Input-IPv6-Packets
Acct-Input-Octets-64                    	Vendor-Specific.Ericsson-AB.Acct-Input-Octets-64
Acct-Input-Packets-64                   	Vendor-Specific.Ericsson-AB.Acct-Input-Packets-64
Acct-Interim-Record-Number              	Vendor-Specific.VerizonWireless.Acct-Interim-Record-Number
Acct-Mcast-In-Octets                    	Vendor-Specific.Ericsson-AB.Acct-Mcast-In-Octets
Acct-Mcast-In-Octets-64                 	Vendor-Specific.Ericsson-AB.Acct-Mcast-In-Octets-64
Acct-Mcast-In-Packets                   	Vendor-Specific.Ericsson-AB.Acct-Mcast-In-Packets
Acct-Mcast-In-Packets-64                	Vendor-Specific.Ericsson-AB.Acct-Mcast-In-Packets-64
Acct-Mcast-Out-Octets                   	Vendor-Specific.Ericsson-AB.Acct-Mcast-Out-Octets
Acct-Mcast-Out-Octets-64                	Vendor-Specific.Ericsson-AB.Acct-Mcast-Out-Octets-64
Acct-Mcast-Out-Packets                  	Vendor-Specific.Ericsson-AB.Acct-Mcast-Out-Packets
Acct-Mcast-Out-Packets-64               	Vendor-Specific.Ericsson-AB.Acct-Mcast-Out-Packets-64
Acct-Output-IPv4-Gigawords              	Vendor-Specific.Ericsson-AB.Acct-Output-IPv4-Gigawords
Acct-Output-IPv4-Octets                 	Vendor-Specific.Ericsson-AB.Acct-Output-IPv4-Octets
Acct-Output-IPv4-Packets                	Vendor-Specific.Ericsson-AB.Acct-Output-IPv4-Packets
Acct-Output-IPv6-Gigawords              	Vendor-Specific.Ericsson-AB.Acct-Output-IPv6-Gigawords
Acct-Output-IPv6-Octets                 	Vendor-Specific.Ericsson-AB.Acct-Output-IPv6-Octets
Acct-Output-IPv6-Packets                	Vendor-Specific.Ericsson-AB.Acct-Output-IPv6-Packets
Acct-Output-Octets-64                   	Vendor-Specific.Ericsson-AB.Acct-Output-Octets-64
Acct-Output-Packets-64                  	Vendor-Specific.Ericsson-AB.Acct-Output-Packets-64
Acct-Session-Gigawords                  	Vendor-Specific.Gemtek.Acct-Session-Gigawords
Acct-Session-Input-Gigawords            	Vendor-Specific.Gemtek.Acct-Session-Input-Gigawords
Acct-Session-Input-Octets               	Vendor-Specific.Gemtek.Acct-Session-Input-Octets
Acct-Session-Octets                     	Vendor-Specific.Gemtek.Acct-Session-Octets
Acct-Session-Output-Gigawords           	Vendor-Specific.Gemtek.Acct-Session-Output-Gigawords
Acct-Session-Output-Octets              	Vendor-Specific.Gemtek.Acct-Session-Output-Octets
Acct-Update-Reason                      	Vendor-Specific.Ericsson-AB.Acct-Update-Reason
Acme-CDR-Sequence-Number                	Vendor-Specific.Acme.CDR-Sequence-Number
Acme-Called-MOS                         	Vendor-Specific.Acme.Called-MOS
Acme-Called-Octets_FS1                  	Vendor-Specific.Acme.Called-Octets_FS1
Acme-Called-Octets_FS2                  	Vendor-Specific.Acme.Called-Octets_FS2
Acme-Called-Packets_FS1                 	Vendor-Specific.Acme.Called-Packets_FS1
Acme-Called-Packets_FS2                 	Vendor-Specific.Acme.Called-Packets_FS2
Acme-Called-R-Factor                    	Vendor-Specific.Acme.Called-R-Factor
Acme-Called-RTCP-Avg-Jitter_FS1         	Vendor-Specific.Acme.Called-RTCP-Avg-Jitter_FS1
Acme-Called-RTCP-Avg-Jitter_FS2         	Vendor-Specific.Acme.Called-RTCP-Avg-Jitter_FS2
Acme-Called-RTCP-Avg-Latency_FS1        	Vendor-Specific.Acme.Called-RTCP-Avg-Latency_FS1
Acme-Called-RTCP-Avg-Latency_FS2        	Vendor-Specific.Acme.Called-RTCP-Avg-Latency_FS2
Acme-Called-RTCP-MaxJitter_FS1          	Vendor-Specific.Acme.Called-RTCP-MaxJitter_FS1
Acme-Called-RTCP-MaxJitter_FS2          	Vendor-Specific.Acme.Called-RTCP-MaxJitter_FS2
Acme-Called-RTCP-MaxLatency_FS1         	Vendor-Specific.Acme.Called-RTCP-MaxLatency_FS1
Acme-Called-RTCP-MaxLatency_FS2         	Vendor-Specific.Acme.Called-RTCP-MaxLatency_FS2
Acme-Called-RTCP-Packets-Lost_FS1       	Vendor-Specific.Acme.Called-RTCP-Packets-Lost_FS1
Acme-Called-RTCP-Packets-Lost_FS2       	Vendor-Specific.Acme.Called-RTCP-Packets-Lost_FS2
Acme-Called-RTP-Avg-Jitter_FS1          	Vendor-Specific.Acme.Called-RTP-Avg-Jitter_FS1
Acme-Called-RTP-Avg-Jitter_FS2          	Vendor-Specific.Acme.Called-RTP-Avg-Jitter_FS2
Acme-Called-RTP-MaxJitter_FS1           	Vendor-Specific.Acme.Called-RTP-MaxJitter_FS1
Acme-Called-RTP-MaxJitter_FS2           	Vendor-Specific.Acme.Called-RTP-MaxJitter_FS2
Acme-Called-RTP-Packets-Lost_FS1        	Vendor-Specific.Acme.Called-RTP-Packets-Lost_FS1
Acme-Called-RTP-Packets-Lost_FS2        	Vendor-Specific.Acme.Called-RTP-Packets-Lost_FS2
Acme-Calling-MOS                        	Vendor-Specific.Acme.Calling-MOS
Acme-Calling-Octets_FS1                 	Vendor-Specific.Acme.Calling-Octets_FS1
Acme-Calling-Octets_FS2                 	Vendor-Specific.Acme.Calling-Octets_FS2
Acme-Calling-Packets_FS1                	Vendor-Specific.Acme.Calling-Packets_FS1
Acme-Calling-Packets_FS2                	Vendor-Specific.Acme.Calling-Packets_FS2
Acme-Calling-R-Factor                   	Vendor-Specific.Acme.Calling-R-Factor
Acme-Calling-RTCP-Avg-Jitter_FS1        	Vendor-Specific.Acme.Calling-RTCP-Avg-Jitter_FS1
Acme-Calling-RTCP-Avg-Jitter_FS2        	Vendor-Specific.Acme.Calling-RTCP-Avg-Jitter_FS2
Acme-Calling-RTCP-Avg-Latency_FS1       	Vendor-Specific.Acme.Calling-RTCP-Avg-Latency_FS1
Acme-Calling-RTCP-Avg-Latency_FS2       	Vendor-Specific.Acme.Calling-RTCP-Avg-Latency_FS2
Acme-Calling-RTCP-MaxJitter_FS1         	Vendor-Specific.Acme.Calling-RTCP-MaxJitter_FS1
Acme-Calling-RTCP-MaxJitter_FS2         	Vendor-Specific.Acme.Calling-RTCP-MaxJitter_FS2
Acme-Calling-RTCP-MaxLatency_FS1        	Vendor-Specific.Acme.Calling-RTCP-MaxLatency_FS1
Acme-Calling-RTCP-MaxLatency_FS2        	Vendor-Specific.Acme.Calling-RTCP-MaxLatency_FS2
Acme-Calling-RTCP-Packets-Lost_FS1      	Vendor-Specific.Acme.Calling-RTCP-Packets-Lost_FS1
Acme-Calling-RTCP-Packets-Lost_FS2      	Vendor-Specific.Acme.Calling-RTCP-Packets-Lost_FS2
Acme-Calling-RTP-Avg-Jitter_FS1         	Vendor-Specific.Acme.Calling-RTP-Avg-Jitter_FS1
Acme-Calling-RTP-Avg-Jitter_FS2         	Vendor-Specific.Acme.Calling-RTP-Avg-Jitter_FS2
Acme-Calling-RTP-MaxJitter_FS1          	Vendor-Specific.Acme.Calling-RTP-MaxJitter_FS1
Acme-Calling-RTP-MaxJitter_FS2          	Vendor-Specific.Acme.Calling-RTP-MaxJitter_FS2
Acme-Calling-RTP-Packets-Lost_FS1       	Vendor-Specific.Acme.Calling-RTP-Packets-Lost_FS1
Acme-Calling-RTP-Packets-Lost_FS2       	Vendor-Specific.Acme.Calling-RTP-Packets-Lost_FS2
Acme-Custom-VSA-200                     	Vendor-Specific.Acme.Custom-VSA-200
Acme-Custom-VSA-201                     	Vendor-Specific.Acme.Custom-VSA-201
Acme-Custom-VSA-202                     	Vendor-Specific.Acme.Custom-VSA-202
Acme-Custom-VSA-203                     	Vendor-Specific.Acme.Custom-VSA-203
Acme-Custom-VSA-204                     	Vendor-Specific.Acme.Custom-VSA-204
Acme-Custom-VSA-205                     	Vendor-Specific.Acme.Custom-VSA-205
Acme-Custom-VSA-206                     	Vendor-Specific.Acme.Custom-VSA-206
Acme-Custom-VSA-207                     	Vendor-Specific.Acme.Custom-VSA-207
Acme-Custom-VSA-208                     	Vendor-Specific.Acme.Custom-VSA-208
Acme-Custom-VSA-209                     	Vendor-Specific.Acme.Custom-VSA-209
Acme-Custom-VSA-210                     	Vendor-Specific.Acme.Custom-VSA-210
Acme-Custom-VSA-211                     	Vendor-Specific.Acme.Custom-VSA-211
Acme-Custom-VSA-212                     	Vendor-Specific.Acme.Custom-VSA-212
Acme-Custom-VSA-213                     	Vendor-Specific.Acme.Custom-VSA-213
Acme-Custom-VSA-214                     	Vendor-Specific.Acme.Custom-VSA-214
Acme-Custom-VSA-215                     	Vendor-Specific.Acme.Custom-VSA-215
Acme-Custom-VSA-216                     	Vendor-Specific.Acme.Custom-VSA-216
Acme-Custom-VSA-217                     	Vendor-Specific.Acme.Custom-VSA-217
Acme-Custom-VSA-218                     	Vendor-Specific.Acme.Custom-VSA-218
Acme-Custom-VSA-219                     	Vendor-Specific.Acme.Custom-VSA-219
Acme-Custom-VSA-220                     	Vendor-Specific.Acme.Custom-VSA-220
Acme-Custom-VSA-221                     	Vendor-Specific.Acme.Custom-VSA-221
Acme-Custom-VSA-222                     	Vendor-Specific.Acme.Custom-VSA-222
Acme-Custom-VSA-223                     	Vendor-Specific.Acme.Custom-VSA-223
Acme-Custom-VSA-224                     	Vendor-Specific.Acme.Custom-VSA-224
Acme-Custom-VSA-225                     	Vendor-Specific.Acme.Custom-VSA-225
Acme-Custom-VSA-226                     	Vendor-Specific.Acme.Custom-VSA-226
Acme-Custom-VSA-227                     	Vendor-Specific.Acme.Custom-VSA-227
Acme-Custom-VSA-228                     	Vendor-Specific.Acme.Custom-VSA-228
Acme-Custom-VSA-229                     	Vendor-Specific.Acme.Custom-VSA-229
Acme-Custom-VSA-230                     	Vendor-Specific.Acme.Custom-VSA-230
Acme-Disconnect-Cause                   	Vendor-Specific.Acme.Disconnect-Cause
Acme-Disconnect-Initiator               	Vendor-Specific.Acme.Disconnect-Initiator
Acme-Domain-Name                        	Vendor-Specific.Acme.Domain-Name
Acme-Egress-Final-Routing-Number        	Vendor-Specific.Acme.Egress-Final-Routing-Number
Acme-Egress-Local-Addr                  	Vendor-Specific.Acme.Egress-Local-Addr
Acme-Egress-Network-Interface-Id        	Vendor-Specific.Acme.Egress-Network-Interface-Id
Acme-Egress-Remote-Addr                 	Vendor-Specific.Acme.Egress-Remote-Addr
Acme-Egress-Vlan-Tag-Value              	Vendor-Specific.Acme.Egress-Vlan-Tag-Value
Acme-Firmware-Version                   	Vendor-Specific.Acme.Firmware-Version
Acme-Flow-Called-Media-Stop-Time-FS1    	Vendor-Specific.Acme.Flow-Called-Media-Stop-Time-FS1
Acme-Flow-Called-Media-Stop-Time-FS2    	Vendor-Specific.Acme.Flow-Called-Media-Stop-Time-FS2
Acme-Flow-Calling-Media-Stop-Time-FS1   	Vendor-Specific.Acme.Flow-Calling-Media-Stop-Time-FS1
Acme-Flow-Calling-Media-Stop-Time-FS2   	Vendor-Specific.Acme.Flow-Calling-Media-Stop-Time-FS2
Acme-Flow-In-Dst-Addr_FS1_F             	Vendor-Specific.Acme.Flow-In-Dst-Addr_FS1_F
Acme-Flow-In-Dst-Addr_FS1_R             	Vendor-Specific.Acme.Flow-In-Dst-Addr_FS1_R
Acme-Flow-In-Dst-Addr_FS2_F             	Vendor-Specific.Acme.Flow-In-Dst-Addr_FS2_F
Acme-Flow-In-Dst-Addr_FS2_R             	Vendor-Specific.Acme.Flow-In-Dst-Addr_FS2_R
Acme-Flow-In-Dst-IPv6_Addr_FS1_F        	Vendor-Specific.Acme.Flow-In-Dst-IPv6_Addr_FS1_F
Acme-Flow-In-Dst-IPv6_Addr_FS1_R        	Vendor-Specific.Acme.Flow-In-Dst-IPv6_Addr_FS1_R
Acme-Flow-In-Dst-IPv6_Addr_FS2_F        	Vendor-Specific.Acme.Flow-In-Dst-IPv6_Addr_FS2_F
Acme-Flow-In-Dst-IPv6_Addr_FS2_R        	Vendor-Specific.Acme.Flow-In-Dst-IPv6_Addr_FS2_R
Acme-Flow-In-Dst-Port_FS1_F             	Vendor-Specific.Acme.Flow-In-Dst-Port_FS1_F
Acme-Flow-In-Dst-Port_FS1_R             	Vendor-Specific.Acme.Flow-In-Dst-Port_FS1_R
Acme-Flow-In-Dst-Port_FS2_F             	Vendor-Specific.Acme.Flow-In-Dst-Port_FS2_F
Acme-Flow-In-Dst-Port_FS2_R             	Vendor-Specific.Acme.Flow-In-Dst-Port_FS2_R
Acme-Flow-In-Realm_FS1_F                	Vendor-Specific.Acme.Flow-In-Realm_FS1_F
Acme-Flow-In-Realm_FS1_R                	Vendor-Specific.Acme.Flow-In-Realm_FS1_R
Acme-Flow-In-Realm_FS2_F                	Vendor-Specific.Acme.Flow-In-Realm_FS2_F
Acme-Flow-In-Realm_FS2_R                	Vendor-Specific.Acme.Flow-In-Realm_FS2_R
Acme-Flow-In-Src-Addr_FS1_F             	Vendor-Specific.Acme.Flow-In-Src-Addr_FS1_F
Acme-Flow-In-Src-Addr_FS1_R             	Vendor-Specific.Acme.Flow-In-Src-Addr_FS1_R
Acme-Flow-In-Src-Addr_FS2_F             	Vendor-Specific.Acme.Flow-In-Src-Addr_FS2_F
Acme-Flow-In-Src-Addr_FS2_R             	Vendor-Specific.Acme.Flow-In-Src-Addr_FS2_R
Acme-Flow-In-Src-IPv6_Addr_FS1_F        	Vendor-Specific.Acme.Flow-In-Src-IPv6_Addr_FS1_F
Acme-Flow-In-Src-IPv6_Addr_FS1_R        	Vendor-Specific.Acme.Flow-In-Src-IPv6_Addr_FS1_R
Acme-Flow-In-Src-IPv6_Addr_FS2_F        	Vendor-Specific.Acme.Flow-In-Src-IPv6_Addr_FS2_F
Acme-Flow-In-Src-IPv6_Addr_FS2_R        	Vendor-Specific.Acme.Flow-In-Src-IPv6_Addr_FS2_R
Acme-Flow-In-Src-Port_FS1_F             	Vendor-Specific.Acme.Flow-In-Src-Port_FS1_F
Acme-Flow-In-Src-Port_FS1_R             	Vendor-Specific.Acme.Flow-In-Src-Port_FS1_R
Acme-Flow-In-Src-Port_FS2_F             	Vendor-Specific.Acme.Flow-In-Src-Port_FS2_F
Acme-Flow-In-Src-Port_FS2_R             	Vendor-Specific.Acme.Flow-In-Src-Port_FS2_R
Acme-Flow-Out-Dst-Addr_FS1_F            	Vendor-Specific.Acme.Flow-Out-Dst-Addr_FS1_F
Acme-Flow-Out-Dst-Addr_FS1_R            	Vendor-Specific.Acme.Flow-Out-Dst-Addr_FS1_R
Acme-Flow-Out-Dst-Addr_FS2_F            	Vendor-Specific.Acme.Flow-Out-Dst-Addr_FS2_F
Acme-Flow-Out-Dst-Addr_FS2_R            	Vendor-Specific.Acme.Flow-Out-Dst-Addr_FS2_R
Acme-Flow-Out-Dst-IPv6_Addr_FS1_F       	Vendor-Specific.Acme.Flow-Out-Dst-IPv6_Addr_FS1_F
Acme-Flow-Out-Dst-IPv6_Addr_FS1_R       	Vendor-Specific.Acme.Flow-Out-Dst-IPv6_Addr_FS1_R
Acme-Flow-Out-Dst-IPv6_Addr_FS2_F       	Vendor-Specific.Acme.Flow-Out-Dst-IPv6_Addr_FS2_F
Acme-Flow-Out-Dst-IPv6_Addr_FS2_R       	Vendor-Specific.Acme.Flow-Out-Dst-IPv6_Addr_FS2_R
Acme-Flow-Out-Dst-Port_FS1_F            	Vendor-Specific.Acme.Flow-Out-Dst-Port_FS1_F
Acme-Flow-Out-Dst-Port_FS1_R            	Vendor-Specific.Acme.Flow-Out-Dst-Port_FS1_R
Acme-Flow-Out-Dst-Port_FS2_F            	Vendor-Specific.Acme.Flow-Out-Dst-Port_FS2_F
Acme-Flow-Out-Dst-Port_FS2_R            	Vendor-Specific.Acme.Flow-Out-Dst-Port_FS2_R
Acme-Flow-Out-Realm_FS1_F               	Vendor-Specific.Acme.Flow-Out-Realm_FS1_F
Acme-Flow-Out-Realm_FS1_R               	Vendor-Specific.Acme.Flow-Out-Realm_FS1_R
Acme-Flow-Out-Realm_FS2_F               	Vendor-Specific.Acme.Flow-Out-Realm_FS2_F
Acme-Flow-Out-Realm_FS2_R               	Vendor-Specific.Acme.Flow-Out-Realm_FS2_R
Acme-Flow-Out-Src-Addr_FS1_F            	Vendor-Specific.Acme.Flow-Out-Src-Addr_FS1_F
Acme-Flow-Out-Src-Addr_FS1_R            	Vendor-Specific.Acme.Flow-Out-Src-Addr_FS1_R
Acme-Flow-Out-Src-Addr_FS2_F            	Vendor-Specific.Acme.Flow-Out-Src-Addr_FS2_F
Acme-Flow-Out-Src-Addr_FS2_R            	Vendor-Specific.Acme.Flow-Out-Src-Addr_FS2_R
Acme-Flow-Out-Src-IPv6_Addr_FS1_F       	Vendor-Specific.Acme.Flow-Out-Src-IPv6_Addr_FS1_F
Acme-Flow-Out-Src-IPv6_Addr_FS1_R       	Vendor-Specific.Acme.Flow-Out-Src-IPv6_Addr_FS1_R
Acme-Flow-Out-Src-IPv6_Addr_FS2_F       	Vendor-Specific.Acme.Flow-Out-Src-IPv6_Addr_FS2_F
Acme-Flow-Out-Src-IPv6_Addr_FS2_R       	Vendor-Specific.Acme.Flow-Out-Src-IPv6_Addr_FS2_R
Acme-Flow-Out-Src-Port_FS1_F            	Vendor-Specific.Acme.Flow-Out-Src-Port_FS1_F
Acme-Flow-Out-Src-Port_FS1_R            	Vendor-Specific.Acme.Flow-Out-Src-Port_FS1_R
Acme-Flow-Out-Src-Port_FS2_F            	Vendor-Specific.Acme.Flow-Out-Src-Port_FS2_F
Acme-Flow-Out-Src-Port_FS2_R            	Vendor-Specific.Acme.Flow-Out-Src-Port_FS2_R
Acme-Flow-PTime_FS1_F                   	Vendor-Specific.Acme.Flow-PTime_FS1_F
Acme-Flow-PTime_FS1_R                   	Vendor-Specific.Acme.Flow-PTime_FS1_R
Acme-Flow-PTime_FS2_F                   	Vendor-Specific.Acme.Flow-PTime_FS2_F
Acme-Flow-PTime_FS2_R                   	Vendor-Specific.Acme.Flow-PTime_FS2_R
Acme-FlowID_FS1_F                       	Vendor-Specific.Acme.FlowID_FS1_F
Acme-FlowID_FS1_R                       	Vendor-Specific.Acme.FlowID_FS1_R
Acme-FlowID_FS2_F                       	Vendor-Specific.Acme.FlowID_FS2_F
Acme-FlowID_FS2_R                       	Vendor-Specific.Acme.FlowID_FS2_R
Acme-FlowMediaType_FS1_F                	Vendor-Specific.Acme.FlowMediaType_FS1_F
Acme-FlowMediaType_FS1_R                	Vendor-Specific.Acme.FlowMediaType_FS1_R
Acme-FlowMediaType_FS2_F                	Vendor-Specific.Acme.FlowMediaType_FS2_F
Acme-FlowMediaType_FS2_R                	Vendor-Specific.Acme.FlowMediaType_FS2_R
Acme-FlowType_FS1_F                     	Vendor-Specific.Acme.FlowType_FS1_F
Acme-FlowType_FS1_R                     	Vendor-Specific.Acme.FlowType_FS1_R
Acme-FlowType_FS2_F                     	Vendor-Specific.Acme.FlowType_FS2_F
Acme-FlowType_FS2_R                     	Vendor-Specific.Acme.FlowType_FS2_R
Acme-Ingress-Local-Addr                 	Vendor-Specific.Acme.Ingress-Local-Addr
Acme-Ingress-Network-Interface-Id       	Vendor-Specific.Acme.Ingress-Network-Interface-Id
Acme-Ingress-Remote-Addr                	Vendor-Specific.Acme.Ingress-Remote-Addr
Acme-Ingress-Vlan-Tag-Value             	Vendor-Specific.Acme.Ingress-Vlan-Tag-Value
Acme-Intermediate_Time                  	Vendor-Specific.Acme.Intermediate_Time
Acme-Local-Time-Zone                    	Vendor-Specific.Acme.Local-Time-Zone
Acme-Originating-Trunk-Context          	Vendor-Specific.Acme.Originating-Trunk-Context
Acme-Originating-Trunk-Group            	Vendor-Specific.Acme.Originating-Trunk-Group
Acme-P-Asserted-ID                      	Vendor-Specific.Acme.P-Asserted-ID
